46004_HSGCAP2 2086 2147

46005_HSGCSFG 1 40
46005_HSGCSFG 217 380
46005_HSGCSFG 759 866
46005_HSGCSFG 1011 1157
46005_HSGCSFG 1322 1486

46006_HSGEBCMA 1 130
46006_HSGEBCMA 873 1019
46006_HSGEBCMA 2239 2516






46017_HSGLA 1 194
46017_HSGLA 3915 4089
46017_HSGLA 6090 6267
46017_HSGLA 7142 7233
46017_HSGLA 8952 9113
46017_HSGLA 9331 9528
46017_HSGLA 9799 10089





46024_HSGLUCG2 1 92
46024_HSGLUCG2 1665 1826
46024_HSGLUCG2 3503 3640
46024_HSGLUCG2 5009 5152
46024_HSGLUCG2 5807 5813









46040_HSGTRH 1 141
46040_HSGTRH 1657 1752
46040_HSGTRH 3897 3938




46046_HSHCF1 1 45
46046_HSHCF1 339 499
46046_HSHCF1 1189 1397
46046_HSHCF1 2316 2400
46046_HSHCF1 2974 3080
46046_HSHCF1 4209 4388
46046_HSHCF1 4462 4821
46046_HSHCF1 5132 5292
46046_HSHCF1 5857 6060
46046_HSHCF1 6375 6599
46046_HSHCF1 6738 6842
46046_HSHCF1 7086 7305
46046_HSHCF1 7559 7701
46046_HSHCF1 7856 7994
46046_HSHCF1 8208 8428
46046_HSHCF1 9046 10522
46046_HSHCF1 10818 10981
46046_HSHCF1 11630 12074
46046_HSHCF1 12429 12746
46046_HSHCF1 12877 12995
46046_HSHCF1 13097 13234
46046_HSHCF1 13586 13771
46046_HSHCF1 14042 14342
46046_HSHCF1 14967 15030
46046_HSHCF1 15195 15234

46048_HSHH3X3B 1 128
46048_HSHH3X3B 212 365
46048_HSHH3X3B 452 580















46077_HSHLADPB 1 100
46077_HSHLADPB 4633 4896
46077_HSHLADPB 8908 9189
46077_HSHLADPB 9737 9847
46077_HSHLADPB 10177 10196





46085_HSHMG17G 1 15
46085_HSHMG17G 862 906
46085_HSHMG17G 1082 1111
46085_HSHMG17G 1462 1512
46085_HSHMG17G 1949 2044
46085_HSHMG17G 2490 2525


46088_HSHOX22 1 415
46088_HSHOX22 1478 1737



46093_HSHP201 1 82
46093_HSHP201 369 470
46093_HSHP201 1231 1305
46093_HSHP201 2093 2194
46093_HSHP201 2953 3027
46093_HSHP201 3951 4635

46098_HSHSC70 1 205
46098_HSHSC70 528 733
46098_HSHSC70 1058 1210
46098_HSHSC70 1298 1853
46098_HSHSC70 2065 2267
46098_HSHSC70 2496 2694
46098_HSHSC70 2842 3074
46098_HSHSC70 3406 3591


46106_HSIFNAR 1 76
46106_HSIFNAR 10448 10571
46106_HSIFNAR 16015 16190
46106_HSIFNAR 18280 18434
46106_HSIFNAR 18547 18688
46106_HSIFNAR 20264 20378
46106_HSIFNAR 24108 24307
46106_HSIFNAR 24406 24560
46106_HSIFNAR 27775 27925
46106_HSIFNAR 28655 28800
46106_HSIFNAR 30332 30565



46110_HSIGGC3 1 295
46110_HSIGGC3 687 737
46110_HSIGGC3 881 925
46110_HSIGGC3 1069 1113
46110_HSIGGC3 1257 1301
46110_HSIGGC3 1420 1749
46110_HSIGGC3 1847 2166


46112_HSIGGRE3B 1 40
46112_HSIGGRE3B 707 727
46112_HSIGGRE3B 1060 1216


46114_HSIGK10 1 55
46114_HSIGK10 180 526






46120_HSIGK18 1 49
46120_HSIGK18 269 279


46123_HSIGK20 1 49
46123_HSIGK20 236 246





































46175_HSIL1AG 1 47
46175_HSIL1AG 1006 1054
46175_HSIL1AG 1943 2165
46175_HSIL1AG 4102 4272
46175_HSIL1AG 5655 5779
46175_HSIL1AG 8130 8330



46182_HSINT1G 1 104
46182_HSINT1G 818 1071
46182_HSINT1G 1774 2039
46182_HSINT1G 2502 2990

46183_HSINT2 1 220
46183_HSINT2 2510 2613
46183_HSINT2 8262 8657

46185_HSJ002223 1 1545

46186_HSJ002229 1 173
46186_HSJ002229 405 498










46201_HSLACTG 1 133
46201_HSLACTG 781 939
46201_HSLACTG 1429 1504
46201_HSLACTG 2004 2064


46206_HSLCATG 1 154
46206_HSLCATG 888 1044
46206_HSLCATG 1124 1239
46206_HSLCATG 1334 1429
46206_HSLCATG 1513 1737
46206_HSLCATG 3622 4196


46212_HSLPAPGEN 1 3
46212_HSLPAPGEN 1270 1887


46214_HSLWBGTPT 1 394
46214_HSLWBGTPT 525 827
46214_HSLWBGTPT 975 1093

46215_HSLYSOZY 1 82
46215_HSLYSOZY 1646 1810
46215_HSLYSOZY 3749 3827
46215_HSLYSOZY 4681 4747


46218_HSMAXG 1 295
46218_HSMAXG 1542 1729



46224_HSMECDAG 1 66
46224_HSMECDAG 1002 1190
46224_HSMECDAG 1375 1449
46224_HSMECDAG 1544 1639
46224_HSMECDAG 2077 2217
46224_HSMECDAG 2442 2525
46224_HSMECDAG 2712 2777

46225_HSMECP2 1 350
46225_HSMECP2 1107 2190

46226_HSMED 1 67
46226_HSMED 500 656
46226_HSMED 887 1028
46226_HSMED 3199 3429
46226_HSMED 3596 3802







46234_HSMHCGE2 1 172
46234_HSMHCGE2 362 441
46234_HSMHCGE2 995 1057
46234_HSMHCGE2 2128 2223
46234_HSMHCGE2 2537 2623
46234_HSMHCGE2 4670 4732
46234_HSMHCGE2 5041 5049

46237_HSMHCPU15 1 60
46237_HSMHCPU15 1914 1981
46237_HSMHCPU15 3037 3168
46237_HSMHCPU15 3779 3908
46237_HSMHCPU15 4138 4279
46237_HSMHCPU15 5178 5305

46238_HSMICAGEN 1 70
46238_HSMICAGEN 6911 7165
46238_HSMICAGEN 7440 7727
46238_HSMICAGEN 8315 8593
46238_HSMICAGEN 8693 8830
46238_HSMICAGEN 11382 11509

46241_HSMOGG 1 88
46241_HSMOGG 2109 2456
46241_HSMOGG 8941 9054
46241_HSMOGG 10432 10452
46241_HSMOGG 10695 10715
46241_HSMOGG 13073 13189
46241_HSMOGG 13493 13513
46241_HSMOGG 13964 13977


46246_HSMTCP12A 1 105
46246_HSMTCP12A 222 392
46246_HSMTCP12A 474 521

46247_HSMTCP12A 1 58
46247_HSMTCP12A 2700 2848



46251_HSMTSERHY 1 33
46251_HSMTSERHY 1025 1097

46253_HSMUC5ACP 1 661
46253_HSMUC5ACP 919 1118
46253_HSMUC5ACP 1621 1795
46253_HSMUC5ACP 2243 2493
46253_HSMUC5ACP 2620 2803
46253_HSMUC5ACP 3144 3411
46253_HSMUC5ACP 3951 4129
46253_HSMUC5ACP 4463 4550
46253_HSMUC5ACP 4692 4795
46253_HSMUC5ACP 4952 4983
46253_HSMUC5ACP 5542 5713
46253_HSMUC5ACP 5977 6078
46253_HSMUC5ACP 6342 6379
46253_HSMUC5ACP 6947 7069
46253_HSMUC5ACP 7160 7258
46253_HSMUC5ACP 7444 7563
46253_HSMUC5ACP 7768 7837
46253_HSMUC5ACP 7927 8041
46253_HSMUC5ACP 8509 8773

46254_HSMUC5B 1 112
46254_HSMUC5B 792 973
46254_HSMUC5B 1257 1428
46254_HSMUC5B 2547 2806
46254_HSMUC5B 3145 3331
46254_HSMUC5B 3491 3716
46254_HSMUC5B 3831 4006
46254_HSMUC5B 4604 4673
46254_HSMUC5B 5117 5217
46254_HSMUC5B 5681 5712
46254_HSMUC5B 5971 6151
46254_HSMUC5B 6541 6645
46254_HSMUC5B 6772 6809
46254_HSMUC5B 7384 7503
46254_HSMUC5B 8200 8286
46254_HSMUC5B 8407 8529
46254_HSMUC5B 8794 8836
46254_HSMUC5B 9069 9171
46254_HSMUC5B 9828 10047

46255_HSMYBPC3 1 25
46255_HSMYBPC3 1141 1407
46255_HSMYBPC3 2026 2139
46255_HSMYBPC3 2528 2626
46255_HSMYBPC3 2717 2865
46255_HSMYBPC3 4145 4262
46255_HSMYBPC3 4779 4827
46255_HSMYBPC3 5003 5032
46255_HSMYBPC3 5204 5257
46255_HSMYBPC3 5654 5656
46255_HSMYBPC3 6039 6056
46255_HSMYBPC3 6313 6476
46255_HSMYBPC3 8166 8298
46255_HSMYBPC3 8528 8530
46255_HSMYBPC3 8645 8769
46255_HSMYBPC3 8855 8960
46255_HSMYBPC3 9046 9212
46255_HSMYBPC3 9634 9799
46255_HSMYBPC3 10546 10652
46255_HSMYBPC3 10758 10787
46255_HSMYBPC3 11999 12138
46255_HSMYBPC3 12385 12465
46255_HSMYBPC3 13104 13263
46255_HSMYBPC3 13988 14092
46255_HSMYBPC3 14203 14391
46255_HSMYBPC3 15635 15769
46255_HSMYBPC3 16437 16604
46255_HSMYBPC3 17635 17723
46255_HSMYBPC3 17893 18088
46255_HSMYBPC3 18313 18452
46255_HSMYBPC3 18673 18832
46255_HSMYBPC3 18944 19080
46255_HSMYBPC3 19388 19574
46255_HSMYBPC3 19764 19774


46257_HSMYF4G 1 471
46257_HSMYF4G 604 684
46257_HSMYF4G 811 929




46268_HSNGALGEN 1 138
46268_HSNGALGEN 712 848
46268_HSNGALGEN 2113 2192
46268_HSNGALGEN 2381 2500
46268_HSNGALGEN 2658 2759
46268_HSNGALGEN 3575 3594


46276_HSOCT2 1 162
46276_HSOCT2 315 456
46276_HSOCT2 550 698
46276_HSOCT2 781 957


46278_HSODF2 1 320
46278_HSODF2 564 996



46284_HSP58NKRC 1 34
46284_HSP58NKRC 2494 2655


46289_HSPAT133 1 136
46289_HSPAT133 537 1861

46293_HSPCK1 1 29
46293_HSPCK1 2483 2728
46293_HSPCK1 3791 3975
46293_HSPCK1 4063 4266
46293_HSPCK1 4636 4823
46293_HSPCK1 5143 5305
46293_HSPCK1 5581 5799
46293_HSPCK1 8337 8474
46293_HSPCK1 8744 8839
46293_HSPCK1 9094 9548

46295_HSPDGF16 1 63
46295_HSPDGF16 8089 8185

46297_HSPEX 1 118
46297_HSPEX 5464 5532
46297_HSPEX 14045 14206
46297_HSPEX 43383 43469
46297_HSPEX 44471 44697
46297_HSPEX 57424 57492
46297_HSPEX 60978 61094
46297_HSPEX 63950 64033
46297_HSPEX 66001 66146
46297_HSPEX 78462 78555
46297_HSPEX 81453 81581
46297_HSPEX 100517 100618
46297_HSPEX 135306 135383
46297_HSPEX 145267 145370
46297_HSPEX 157438 157496
46297_HSPEX 179898 179952
46297_HSPEX 186030 186097
46297_HSPEX 188607 188737
46297_HSPEX 193437 193502
46297_HSPEX 194501 194605
46297_HSPEX 212327 212403
46297_HSPEX 214845 214947

46299_HSPGP95G 1 33
46299_HSPGP95G 139 150

46300_HSPHCYCEX 1 45
46300_HSPHCYCEX 149 249

46304_HSPKCB 1 173
46304_HSPKCB 1174 1206





46315_HSPR264SC 1 362
46315_HSPR264SC 697 1000

46317_HSPRB3L 1 64
46317_HSPRB3L 1000 1035
46317_HSPRB3L 1586 2415


46319_HSPRG1 1 210
46319_HSPRG1 323 583



46322_HSPRMTNP2 1 400
46322_HSPRMTNP2 1249 1265

46324_HSPROPG 1 76
46324_HSPROPG 171 321
46324_HSPROPG 1569 1744
46324_HSPROPG 2205 2375
46324_HSPROPG 2514 2705
46324_HSPROPG 2900 3073
46324_HSPROPG 3327 3518
46324_HSPROPG 3677 3788
46324_HSPROPG 5405 5570

46325_HSPROSCHY 1 56
46325_HSPROSCHY 265 352
46325_HSPROSCHY 438 535
46325_HSPROSCHY 647 787
46325_HSPROSCHY 1051 1166
46325_HSPROSCHY 1271 1329
46325_HSPROSCHY 1801 1952
46325_HSPROSCHY 2078 2189

46326_HSPROSCHY 1 52
46326_HSPROSCHY 652 755
46326_HSPROSCHY 854 933
46326_HSPROSCHY 1046 1127
46326_HSPROSCHY 1265 1445
46326_HSPROSCHY 1533 1666
46326_HSPROSCHY 1757 1918


46332_HSPVALB 1 61
46332_HSPVALB 86 218
46332_HSPVALB 243 346
46332_HSPVALB 371 399

46337_HSPXFGEN 1 70
46337_HSPXFGEN 1480 1589
46337_HSPXFGEN 2009 2174
46337_HSPXFGEN 2616 2701
46337_HSPXFGEN 2918 3079
46337_HSPXFGEN 4869 5045
46337_HSPXFGEN 5270 5314
46337_HSPXFGEN 5481 5564

46339_HSPZPA 1 106
46339_HSPZPA 2773 2923



46344_HSRHD567 1 165
46344_HSRHD567 1801 1938
46344_HSRHD567 5076 5144

46346_HSRING3GE 1 192
46346_HSRING3GE 807 944
46346_HSRING3GE 1453 1591
46346_HSRING3GE 1673 1887
46346_HSRING3GE 1985 2359
46346_HSRING3GE 2865 2993
46346_HSRING3GE 3180 3428
46346_HSRING3GE 3549 3811
46346_HSRING3GE 5249 5553
46346_HSRING3GE 5763 5885
46346_HSRING3GE 6003 6139

46350_HSRODPDE 1 146
46350_HSRODPDE 1609 1649
46350_HSRODPDE 2141 2217

46351_HSRPBG1 1 105
46351_HSRPBG1 216 352
46351_HSRPBG1 518 624

46353_HSRPII145 1 59
46353_HSRPII145 144 198
46353_HSRPII145 445 518
46353_HSRPII145 607 681
46353_HSRPII145 792 843
46353_HSRPII145 1041 1103

46354_HSRPL35A 1 11
46354_HSRPL35A 192 243

46355_HSRPS26D 1 3
46355_HSRPS26D 259 315

46356_HSRPS3AGE 1 62
46356_HSRPS3AGE 826 929
46356_HSRPS3AGE 1316 1503
46356_HSRPS3AGE 3212 3420
46356_HSRPS3AGE 4525 4634
46356_HSRPS3AGE 4823 4944

46357_HSRPS6G 1 6
46357_HSRPS6G 575 706
46357_HSRPS6G 1275 1485
46357_HSRPS6G 1679 1825
46357_HSRPS6G 3542 3699
46357_HSRPS6G 3805 3900

46358_HSRPS7 1 75
46358_HSRPS7 207 278
46358_HSRPS7 874 1017
46358_HSRPS7 2099 2163
46358_HSRPS7 4493 4643
46358_HSRPS7 5187 5264

46359_HSRPS8 1 4
46359_HSRPS8 435 541
46359_HSRPS8 1076 1175
46359_HSRPS8 2013 2188
46359_HSRPS8 2399 2528
46359_HSRPS8 2975 3084

46360_HSRSGCG 1 721
46360_HSRSGCG 805 1109
46360_HSRSGCG 3316 3667
46360_HSRSGCG 4013 4097
46360_HSRSGCG 4378 4480
46360_HSRSGCG 4883 4984
46360_HSRSGCG 6456 6536
46360_HSRSGCG 7724 7930
46360_HSRSGCG 8030 8186
46360_HSRSGCG 8684 8833
46360_HSRSGCG 9460 9608
46360_HSRSGCG 10180 10343
46360_HSRSGCG 10438 10630
46360_HSRSGCG 10907 11081
46360_HSRSGCG 11322 11420
46360_HSRSGCG 11506 11600
46360_HSRSGCG 11784 11869
46360_HSRSGCG 12023 12110




46365_HSS100DE 1 40
46365_HSS100DE 1220 1371

46366_HSSAA1A 1 11
46366_HSSAA1A 1342 1436
46366_HSSAA1A 4075 4213
46366_HSSAA1A 4487 4625



46369_HSSAINTA 1 112
46369_HSSAINTA 1436 1460

46370_HSSAINTB 1 81
46370_HSSAINTB 1051 1129

46374_HSSERCA3G 1 117
46374_HSSERCA3G 665 782
46374_HSSERCA3G 4001 4020

46376_HSSGK 1 76
46376_HSSGK 224 299
46376_HSSGK 727 802
46376_HSSGK 1238 1342
46376_HSSGK 1447 1530
46376_HSSGK 1646 1777
46376_HSSGK 2027 2139
46376_HSSGK 2481 2604
46376_HSSGK 3062 3157
46376_HSSGK 3573 3728
46376_HSSGK 3836 3925
46376_HSSGK 4270 4437

46377_HSSHBG 1 111
46377_HSSHBG 244 335
46377_HSSHBG 508 697
46377_HSSHBG 1029 1190
46377_HSSHBG 1418 1577
46377_HSSHBG 1708 1844
46377_HSSHBG 2580 2787
46377_HSSHBG 3032 3180

46378_HSSLIPG 1 85
46378_HSSLIPG 802 960
46378_HSSLIPG 1378 1527
46378_HSSLIPG 2107 2111

46381_HSSMBSMB 1 61
46381_HSSMBSMB 758 768

46382_HSSMBSMB 1 61
46382_HSSMBSMB 903 940

46383_HSSPRO 1 64
46383_HSSPRO 157 276
46383_HSSPRO 352 696
46383_HSSPRO 775 914
46383_HSSPRO 1171 1327
46383_HSSPRO 1525 1677
46383_HSSPRO 2137 2481
46383_HSSPRO 2715 2827

46385_HSSSPN1AG 1 66
46385_HSSSPN1AG 307 358
46385_HSSSPN1AG 449 532
46385_HSSSPN1AG 1982 2083
46385_HSSSPN1AG 2174 2214
46385_HSSSPN1AG 2338 2508

46388_HSSURF3 1 3
46388_HSSURF3 632 752
46388_HSSURF3 1262 1411
46388_HSSURF3 1627 1767
46388_HSSURF3 1961 2040
46388_HSSURF3 2318 2448
46388_HSSURF3 2724 2793
46388_HSSURF3 2982 3086

46389_HSSYND1GN 1 82
46389_HSSYND1GN 1126 1604
46389_HSSYND1GN 2172 2307
46389_HSSYND1GN 2458 2627

46390_HSSYTV 1 79
46390_HSSYTV 672 844
46390_HSSYTV 2916 3035
46390_HSSYTV 3164 3331
46390_HSSYTV 3699 3866
46390_HSSYTV 4039 4156
46390_HSSYTV 4388 4521
46390_HSSYTV 5380 5580

46393_HSTAX1 1 70
46393_HSTAX1 1390 1534
46393_HSTAX1 1650 1825
46393_HSTAX1 2037 2055




46398_HSTCRA23 1 43
46398_HSTCRA23 187 534

46399_HSTCRAC 1 274
46399_HSTCRAC 2137 2181
46399_HSTCRAC 3053 3159
















46415_HSTCRT3D 1 55
46415_HSTCRT3D 2015 2233
46415_HSTCRT3D 2702 2833
46415_HSTCRT3D 3118 3161
46415_HSTCRT3D 3385 3450



46426_HSTNNTX13 1 9
46426_HSTNNTX13 372 481

46427_HSTNNTX16 1 41
46427_HSTNNTX16 409 454

46431_HSTPI1G 1 115
46431_HSTPI1G 1282 1405
46431_HSTPI1G 1517 1601
46431_HSTPI1G 1676 1808
46431_HSTPI1G 2106 2191
46431_HSTPI1G 2467 2554
46431_HSTPI1G 2683 2801

46434_HSTRDV2 1 46
46434_HSTRDV2 197 495






46442_HSTRGV9F 1 46
46442_HSTRGV9F 157 476










46457_HSTUBAG 1 3
46457_HSTUBAG 1532 1754
46457_HSTUBAG 1903 2051
46457_HSTUBAG 2356 3336



46461_HSU01102 1 55
46461_HSU01102 3096 3283
46461_HSU01102 4248 4280






46467_HSU03894 1 46
46467_HSU03894 150 589

46468_HSU03895 1 46
46468_HSU03895 129 589




46472_HSU03899 1 46
46472_HSU03899 183 581






46478_HSU04850 1 360
46478_HSU04850 928 1123

46479_HSU05259 1 79
46479_HSU05259 1683 1982
46479_HSU05259 2224 2342
46479_HSU05259 3357 3425
46479_HSU05259 3553 3666

46480_HSU07807 1 31
46480_HSU07807 2595 2660
46480_HSU07807 3679 3770














46494_HSU08198 1 138
46494_HSU08198 314 450
46494_HSU08198 609 679
46494_HSU08198 764 871
46494_HSU08198 1143 1244
46494_HSU08198 1328 1366
46494_HSU08198 1446 1459

46495_HSU12471 1 31
46495_HSU12471 961 1076

46496_HSU12471 1 31
46496_HSU12471 1821 1966




46500_HSUBA52G 1 103
46500_HSUBA52G 363 449
46500_HSUBA52G 1572 1674
46500_HSUBA52G 1759 1852

46501_HSUBE3A13 1 156
46501_HSUBE3A13 258 331

46502_HSUBR 1 434
46502_HSUBR 818 1169
46502_HSUBR 1305 1718


46505_HSUNGGENE 1 312
46505_HSUNGGENE 864 959
46505_HSUNGGENE 3571 3668
46505_HSUNGGENE 4508 4596
46505_HSUNGGENE 5100 5278
46505_HSUNGGENE 11728 11868

46506_HSUPA 1 57
46506_HSUPA 475 502
46506_HSUPA 649 756
46506_HSUPA 1360 1534
46506_HSUPA 1728 1819
46506_HSUPA 1977 2196
46506_HSUPA 2418 2566
46506_HSUPA 3232 3372
46506_HSUPA 3719 3867
46506_HSUPA 4857 5033


46509_HSUSF2 1 62
46509_HSUSF2 344 390
46509_HSUSF2 479 597
46509_HSUSF2 701 901
46509_HSUSF2 1345 1495
46509_HSUSF2 1616 1703
46509_HSUSF2 1981 2039
46509_HSUSF2 9597 9691
46509_HSUSF2 9845 9973
46509_HSUSF2 10066 10155



















46542_HSY07853 1 133
46542_HSY07853 667 740
46542_HSY07853 972 994




46547_HUM12LIPOD 1 135
46547_HUM12LIPOD 709 910


46550_HUM14INV5 1 46
46550_HUM14INV5 141 151







46563_HUM6PTS 1 314
46563_HUM6PTS 513 636




46568_HUMA1GLY2 1 114
46568_HUMA1GLY2 530 672
46568_HUMA1GLY2 891 961
46568_HUMA1GLY2 1666 1773
46568_HUMA1GLY2 1924 2027
46568_HUMA1GLY2 3168 3233

46572_HUMACCYBB 1 123
46572_HUMACCYBB 256 495
46572_HUMACCYBB 937 1375
46572_HUMACCYBB 1471 1652
46572_HUMACCYBB 1765 1908

46577_HUMACRO2 1 203
46577_HUMACRO2 423 706


46584_HUMADH6 1 18
46584_HUMADH6 44 145
46584_HUMADH6 171 312
46584_HUMADH6 338 425
46584_HUMADH6 451 667
46584_HUMADH6 693 953
46584_HUMADH6 979 1114
46584_HUMADH6 1140 1282

46586_HUMADPRF02 1 148
46586_HUMADPRF02 987 1097
46586_HUMADPRF02 1315 1439
46586_HUMADPRF02 1983 2144


46597_HUMAK1 1 7
46597_HUMAK1 1553 1588
46597_HUMAK1 1761 1924
46597_HUMAK1 2675 2791
46597_HUMAK1 6094 6285
46597_HUMAK1 6527 6595

46603_HUMALIFA 1 19
46603_HUMALIFA 1751 1929
46603_HUMALIFA 2623 3033



46607_HUMALPPD 1 76
46607_HUMALPPD 169 285
46607_HUMALPPD 398 513
46607_HUMALPPD 711 885
46607_HUMALPPD 962 1134
46607_HUMALPPD 1385 1519
46607_HUMALPPD 1619 1691
46607_HUMALPPD 1822 1956
46607_HUMALPPD 2039 2230
46607_HUMALPPD 2450 2566
46607_HUMALPPD 2696 2994


46610_HUMAMELY 1 48
46610_HUMAMELY 1276 1320
46610_HUMAMELY 1590 2030

46611_HUMAMPD2 1 6
46611_HUMAMPD2 235 2490


46619_HUMANT1 1 111
46619_HUMANT1 1379 1865
46619_HUMANT1 2374 2514
46619_HUMANT1 3429 3586


46621_HUMANTCD8 1 358
46621_HUMANTCD8 459 548
46621_HUMANTCD8 649 738
46621_HUMANTCD8 842 882

46623_HUMAPBM 1 209
46623_HUMAPBM 1102 1277
46623_HUMAPBM 1387 1574



46626_HUMAPEXN 1 58
46626_HUMAPEXN 269 456
46626_HUMAPEXN 1023 1215
46626_HUMAPEXN 1346 1863

46627_HUMAPOA4C 1 49
46627_HUMAPOA4C 408 534
46627_HUMAPOA4C 1311 2325

46635_HUMARXB 1 27
46635_HUMARXB 626 652

46640_HUMASMA 1 179
46640_HUMASMA 1192 1363
46640_HUMASMA 1593 1665






46656_HUMATPGG 1 12
46656_HUMATPGG 103 246
46656_HUMATPGG 362 421
46656_HUMATPGG 993 1196
46656_HUMATPGG 2699 2812
46656_HUMATPGG 3016 3268
46656_HUMATPGG 3558 3826
46656_HUMATPGG 4439 4637
46656_HUMATPGG 4944 5053
46656_HUMATPGG 5134 5268
46656_HUMATPGG 5783 5975
46656_HUMATPGG 6542 6717
46656_HUMATPGG 7819 7955
46656_HUMATPGG 8041 8191
46656_HUMATPGG 8297 8465
46656_HUMATPGG 8555 8709
46656_HUMATPGG 9801 9924
46656_HUMATPGG 10448 10593
46656_HUMATPGG 12049 12182
46656_HUMATPGG 12518 12619
46656_HUMATPGG 12704 12795
46656_HUMATPGG 12986 13014

46657_HUMATPSAS 1 60
46657_HUMATPSAS 3070 3148
46657_HUMATPSAS 6351 6520
46657_HUMATPSAS 8206 8379
46657_HUMATPSAS 8470 8636
46657_HUMATPSAS 9944 10092
46657_HUMATPSAS 10709 10860
46657_HUMATPSAS 10969 11193
46657_HUMATPSAS 11707 11814
46657_HUMATPSAS 11944 12088
46657_HUMATPSAS 13546 13696
46657_HUMATPSAS 13837 13918

46661_HUMATPSYB 1 127
46661_HUMATPSYB 609 791
46661_HUMATPSYB 1007 1181
46661_HUMATPSYB 2004 2125
46661_HUMATPSYB 2375 2559
46661_HUMATPSYB 3131 3289
46661_HUMATPSYB 3382 3504
46661_HUMATPSYB 5769 5981
46661_HUMATPSYB 6656 6857
46661_HUMATPSYB 7544 7644


















46687_HUMBFXIII 1 64
46687_HUMBFXIII 4163 4363
46687_HUMBFXIII 5251 5436
46687_HUMBFXIII 6143 6319
46687_HUMBFXIII 6676 6852
46687_HUMBFXIII 9754 9933
46687_HUMBFXIII 10021 10206
46687_HUMBFXIII 11321 11503
46687_HUMBFXIII 14378 14578
46687_HUMBFXIII 16334 16516
46687_HUMBFXIII 26469 26682
46687_HUMBFXIII 27793 27826

46690_HUMBHSD 1 145
46690_HUMBHSD 4029 4193
46690_HUMBHSD 6361 7172

46693_HUMBLYM1 1 50
46693_HUMBLYM1 429 555

46695_HUMBNPA 1 132
46695_HUMBNPA 364 619
46695_HUMBNPA 1162 1178



46710_HUMCAATP1 1 117
46710_HUMCAATP1 200 370

46712_HUMCACY 1 138
46712_HUMCACY 511 645

46713_HUMCAD 1 141
46713_HUMCAD 367 468
46713_HUMCAD 935 1031
46713_HUMCAD 1580 1624
46713_HUMCAD 1727 1896
46713_HUMCAD 1991 2065
46713_HUMCAD 2577 2789
46713_HUMCAD 2968 3093
46713_HUMCAD 3286 3441
46713_HUMCAD 3538 3639
46713_HUMCAD 3864 3958
46713_HUMCAD 4081 4183

46718_HUMCALD9K 1 135
46718_HUMCALD9K 3405 3508


46725_HUMCBRG 1 289
46725_HUMCBRG 835 942
46725_HUMCBRG 2331 2767

46727_HUMCCKBR2 1 250
46727_HUMCCKBR2 417 666
46727_HUMCCKBR2 975 1132
46727_HUMCCKBR2 1340 1872


46741_HUMCD7AA 1 82
46741_HUMCD7AA 514 828
46741_HUMCD7AA 1086 1300
46741_HUMCD7AA 2061 2171



46748_HUMCEL 1 75
46748_HUMCEL 2401 2551
46748_HUMCEL 2637 2759
46748_HUMCEL 3037 3234
46748_HUMCEL 4518 4648
46748_HUMCEL 4826 4933
46748_HUMCEL 5076 5193
46748_HUMCEL 6659 6845
46748_HUMCEL 7045 7248
46748_HUMCEL 8454 8651
46748_HUMCEL 8978 9722

46752_HUMCFVII 1 64
46752_HUMCFVII 1133 1198
46752_HUMCFVII 3773 3933
46752_HUMCFVII 5862 5886
46752_HUMCFVII 5957 6070
46752_HUMCFVII 7786 7926
46752_HUMCFVII 8898 9007
46752_HUMCFVII 9603 9726
46752_HUMCFVII 10543 11138



46764_HUMCHYMASE 1 58
46764_HUMCHYMASE 729 879
46764_HUMCHYMASE 1629 1764
46764_HUMCHYMASE 1951 2205
46764_HUMCHYMASE 2576 2719



46770_HUMCNPA 1 90
46770_HUMCNPA 535 825

46771_HUMCOL1A01 1 44
46771_HUMCOL1A01 166 221


46774_HUMCOL3A1B 1 54
46774_HUMCOL3A1B 274 372
46774_HUMCOL3A1B 1008 1061


46779_HUMCOLAAAA 1 84
46779_HUMCOLAAAA 1018 1047


46781_HUMCOX5B 1 103
46781_HUMCOX5B 980 1053
46781_HUMCOX5B 1254 1353
46781_HUMCOX5B 1906 2018



46790_HUMCRELA 1 103
46790_HUMCRELA 202 414


46793_HUMCRYABA 1 201
46793_HUMCRYABA 1276 1398
46793_HUMCRYABA 2756 2959


46797_HUMCRYGBC 1 9
46797_HUMCRYGBC 110 352
46797_HUMCRYGBC 1314 1586



46809_HUMCYC1A 1 129
46809_HUMCYC1A 732 928
